graph,n,prc,phase_length,delay,initial_positions,converged,steps_to_converge,repeated,steps_to_repeat
dumbbell,12,optimal,10,5,random,1,27.0,0,
dumbbell,12,optimal,10,5,random,1,28.0,0,
dumbbell,12,optimal,10,5,random,1,16.0,0,
dumbbell,12,optimal,10,5,random,1,27.0,0,
dumbbell,12,optimal,10,5,random,1,29.0,0,
dumbbell,12,optimal,10,5,random,1,9.0,0,
dumbbell,12,optimal,10,5,random,0,,1,18.0
dumbbell,12,optimal,10,5,random,1,8.0,0,
dumbbell,12,optimal,10,5,random,1,28.0,0,
dumbbell,12,optimal,10,5,random,1,28.0,0,
dumbbell,12,optimal,10,5,random,1,29.0,0,
dumbbell,12,optimal,10,5,random,1,27.0,0,
dumbbell,12,optimal,10,5,random,1,28.0,0,
dumbbell,12,optimal,10,5,random,1,10.0,0,
dumbbell,12,optimal,10,5,random,1,7.0,0,
dumbbell,12,optimal,10,5,random,1,10.0,0,
dumbbell,12,optimal,10,5,random,1,29.0,0,
dumbbell,12,optimal,10,5,random,1,27.0,0,
dumbbell,12,optimal,10,5,random,1,25.0,0,
dumbbell,12,optimal,10,5,random,1,17.0,0,
dumbbell,12,optimal,10,5,random,1,7.0,0,
dumbbell,12,optimal,10,5,random,1,9.0,0,
dumbbell,12,optimal,10,5,random,1,29.0,0,
dumbbell,12,optimal,10,5,random,1,28.0,0,
dumbbell,12,optimal,10,5,random,1,14.0,0,
dumbbell,12,optimal,10,5,random,1,9.0,0,
dumbbell,12,optimal,10,5,random,1,27.0,0,
dumbbell,12,optimal,10,5,random,1,28.0,0,
dumbbell,12,optimal,10,5,random,0,,1,19.0
dumbbell,12,optimal,10,5,random,1,17.0,0,
dumbbell,12,optimal,10,5,random,1,25.0,0,
dumbbell,12,optimal,10,5,random,1,28.0,0,
dumbbell,12,optimal,10,5,random,1,29.0,0,
dumbbell,12,optimal,10,5,random,1,27.0,0,
dumbbell,12,optimal,10,5,random,1,27.0,0,
dumbbell,12,optimal,10,5,random,1,20.0,0,
dumbbell,12,optimal,10,5,random,1,28.0,0,
dumbbell,12,optimal,10,5,random,1,8.0,0,
dumbbell,12,optimal,10,5,random,1,8.0,0,
dumbbell,12,optimal,10,5,random,1,28.0,0,
dumbbell,12,optimal,10,5,random,1,29.0,0,
dumbbell,12,optimal,10,5,random,1,23.0,0,
dumbbell,12,optimal,10,5,random,1,29.0,0,
dumbbell,12,optimal,10,5,random,1,27.0,0,
dumbbell,12,optimal,10,5,random,0,,1,17.0
dumbbell,12,optimal,10,5,random,1,19.0,0,
dumbbell,12,optimal,10,5,random,1,18.0,0,
dumbbell,12,optimal,10,5,random,1,28.0,0,
dumbbell,12,optimal,10,5,random,1,25.0,0,
dumbbell,12,optimal,10,5,random,1,7.0,0,
dumbbell,12,optimal,10,5,random,1,29.0,0,
dumbbell,12,optimal,10,5,random,1,9.0,0,
dumbbell,12,optimal,10,5,random,1,8.0,0,
dumbbell,12,optimal,10,5,random,1,27.0,0,
dumbbell,12,optimal,10,5,random,1,8.0,0,
dumbbell,12,optimal,10,5,random,1,27.0,0,
dumbbell,12,optimal,10,5,random,1,29.0,0,
dumbbell,12,optimal,10,5,random,1,29.0,0,
dumbbell,12,optimal,10,5,random,1,28.0,0,
dumbbell,12,optimal,10,5,random,1,27.0,0,
dumbbell,12,optimal,10,5,random,1,29.0,0,
dumbbell,12,optimal,10,5,random,1,25.0,0,
dumbbell,12,optimal,10,5,random,1,29.0,0,
dumbbell,12,optimal,10,5,random,1,27.0,0,
dumbbell,12,optimal,10,5,random,0,,1,19.0
dumbbell,12,optimal,10,5,random,1,28.0,0,
dumbbell,12,optimal,10,5,random,1,15.0,0,
dumbbell,12,optimal,10,5,random,1,28.0,0,
dumbbell,12,optimal,10,5,random,0,,1,18.0
dumbbell,12,optimal,10,5,random,1,10.0,0,
dumbbell,12,optimal,10,5,random,1,8.0,0,
dumbbell,12,optimal,10,5,random,1,29.0,0,
dumbbell,12,optimal,10,5,random,1,7.0,0,
dumbbell,12,optimal,10,5,random,1,30.0,0,
dumbbell,12,optimal,10,5,random,0,,1,19.0
dumbbell,12,optimal,10,5,random,1,14.0,0,
dumbbell,12,optimal,10,5,random,1,30.0,0,
dumbbell,12,optimal,10,5,random,1,28.0,0,
dumbbell,12,optimal,10,5,random,1,25.0,0,
dumbbell,12,optimal,10,5,random,1,28.0,0,
dumbbell,12,optimal,10,5,random,1,24.0,0,
dumbbell,12,optimal,10,5,random,0,,1,19.0
dumbbell,12,optimal,10,5,random,1,27.0,0,
dumbbell,12,optimal,10,5,random,1,29.0,0,
dumbbell,12,optimal,10,5,random,1,28.0,0,
dumbbell,12,optimal,10,5,random,1,23.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,17.0,0,
dumbbell,14,optimal,10,5,random,1,9.0,0,
dumbbell,14,optimal,10,5,random,1,28.0,0,
dumbbell,14,optimal,10,5,random,1,28.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,18.0,0,
dumbbell,14,optimal,10,5,random,1,9.0,0,
dumbbell,14,optimal,10,5,random,1,7.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,28.0,0,
dumbbell,14,optimal,10,5,random,1,21.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,28.0,0,
dumbbell,14,optimal,10,5,random,1,18.0,0,
dumbbell,14,optimal,10,5,random,1,8.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,10.0,0,
dumbbell,14,optimal,10,5,random,0,,1,18.0
dumbbell,14,optimal,10,5,random,1,17.0,0,
dumbbell,14,optimal,10,5,random,1,7.0,0,
dumbbell,14,optimal,10,5,random,1,17.0,0,
dumbbell,14,optimal,10,5,random,1,29.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,10.0,0,
dumbbell,14,optimal,10,5,random,1,28.0,0,
dumbbell,14,optimal,10,5,random,1,30.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,9.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,18.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,9.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,9.0,0,
dumbbell,14,optimal,10,5,random,1,17.0,0,
dumbbell,14,optimal,10,5,random,1,22.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,28.0,0,
dumbbell,14,optimal,10,5,random,1,8.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,8.0,0,
dumbbell,14,optimal,10,5,random,1,7.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,28.0,0,
dumbbell,14,optimal,10,5,random,1,18.0,0,
dumbbell,14,optimal,10,5,random,1,28.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,29.0,0,
dumbbell,14,optimal,10,5,random,1,28.0,0,
dumbbell,14,optimal,10,5,random,1,28.0,0,
dumbbell,14,optimal,10,5,random,1,8.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,25.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,29.0,0,
dumbbell,14,optimal,10,5,random,1,8.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,28.0,0,
dumbbell,14,optimal,10,5,random,1,8.0,0,
dumbbell,14,optimal,10,5,random,1,17.0,0,
dumbbell,14,optimal,10,5,random,1,28.0,0,
dumbbell,14,optimal,10,5,random,1,28.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,7.0,0,
dumbbell,14,optimal,10,5,random,1,10.0,0,
dumbbell,14,optimal,10,5,random,1,7.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,9.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,28.0,0,
dumbbell,14,optimal,10,5,random,1,28.0,0,
dumbbell,14,optimal,10,5,random,1,7.0,0,
dumbbell,14,optimal,10,5,random,1,29.0,0,
dumbbell,14,optimal,10,5,random,1,8.0,0,
dumbbell,14,optimal,10,5,random,1,17.0,0,
dumbbell,14,optimal,10,5,random,1,8.0,0,
dumbbell,14,optimal,10,5,random,1,9.0,0,
dumbbell,14,optimal,10,5,random,1,28.0,0,
dumbbell,14,optimal,10,5,random,1,30.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,29.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,24.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,30.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,28.0,0,
dumbbell,14,optimal,10,5,random,1,17.0,0,
dumbbell,14,optimal,10,5,random,1,27.0,0,
dumbbell,14,optimal,10,5,random,1,18.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,18.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,8.0,0,
dumbbell,16,optimal,10,5,random,0,,1,18.0
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,8.0,0,
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,29.0,0,
dumbbell,16,optimal,10,5,random,1,29.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,8.0,0,
dumbbell,16,optimal,10,5,random,1,7.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,0,,1,17.0
dumbbell,16,optimal,10,5,random,1,29.0,0,
dumbbell,16,optimal,10,5,random,1,30.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,7.0,0,
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,29.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,29.0,0,
dumbbell,16,optimal,10,5,random,1,29.0,0,
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,7.0,0,
dumbbell,16,optimal,10,5,random,1,17.0,0,
dumbbell,16,optimal,10,5,random,1,29.0,0,
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,25.0,0,
dumbbell,16,optimal,10,5,random,1,8.0,0,
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,7.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,8.0,0,
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,29.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,7.0,0,
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,8.0,0,
dumbbell,16,optimal,10,5,random,1,9.0,0,
dumbbell,16,optimal,10,5,random,1,9.0,0,
dumbbell,16,optimal,10,5,random,1,8.0,0,
dumbbell,16,optimal,10,5,random,1,8.0,0,
dumbbell,16,optimal,10,5,random,1,18.0,0,
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,10.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,0,,1,18.0
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,8.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,8.0,0,
dumbbell,16,optimal,10,5,random,1,19.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,7.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,7.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,18.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,8.0,0,
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,7.0,0,
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,28.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,16,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,0,,1,20.0
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,8.0,0,
dumbbell,18,optimal,10,5,random,1,28.0,0,
dumbbell,18,optimal,10,5,random,1,17.0,0,
dumbbell,18,optimal,10,5,random,1,28.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,8.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,7.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,8.0,0,
dumbbell,18,optimal,10,5,random,1,28.0,0,
dumbbell,18,optimal,10,5,random,1,29.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,28.0,0,
dumbbell,18,optimal,10,5,random,1,18.0,0,
dumbbell,18,optimal,10,5,random,1,7.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,28.0,0,
dumbbell,18,optimal,10,5,random,1,8.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,29.0,0,
dumbbell,18,optimal,10,5,random,1,28.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,8.0,0,
dumbbell,18,optimal,10,5,random,1,28.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,8.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,7.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,28.0,0,
dumbbell,18,optimal,10,5,random,1,18.0,0,
dumbbell,18,optimal,10,5,random,1,28.0,0,
dumbbell,18,optimal,10,5,random,1,7.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,28.0,0,
dumbbell,18,optimal,10,5,random,0,,1,17.0
dumbbell,18,optimal,10,5,random,1,7.0,0,
dumbbell,18,optimal,10,5,random,1,7.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,8.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,28.0,0,
dumbbell,18,optimal,10,5,random,1,28.0,0,
dumbbell,18,optimal,10,5,random,1,14.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,25.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,7.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,8.0,0,
dumbbell,18,optimal,10,5,random,1,28.0,0,
dumbbell,18,optimal,10,5,random,1,28.0,0,
dumbbell,18,optimal,10,5,random,1,17.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,17.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,0,,1,19.0
dumbbell,18,optimal,10,5,random,1,28.0,0,
dumbbell,18,optimal,10,5,random,1,9.0,0,
dumbbell,18,optimal,10,5,random,1,7.0,0,
dumbbell,18,optimal,10,5,random,0,,1,17.0
dumbbell,18,optimal,10,5,random,1,28.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,29.0,0,
dumbbell,18,optimal,10,5,random,1,7.0,0,
dumbbell,18,optimal,10,5,random,1,7.0,0,
dumbbell,18,optimal,10,5,random,1,18.0,0,
dumbbell,18,optimal,10,5,random,1,28.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,28.0,0,
dumbbell,18,optimal,10,5,random,1,17.0,0,
dumbbell,18,optimal,10,5,random,1,28.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,7.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,18.0,0,
dumbbell,18,optimal,10,5,random,1,7.0,0,
dumbbell,18,optimal,10,5,random,1,7.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,18,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,7.0,0,
dumbbell,20,optimal,10,5,random,1,8.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,17.0,0,
dumbbell,20,optimal,10,5,random,1,7.0,0,
dumbbell,20,optimal,10,5,random,1,7.0,0,
dumbbell,20,optimal,10,5,random,0,,1,20.0
dumbbell,20,optimal,10,5,random,1,17.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,17.0,0,
dumbbell,20,optimal,10,5,random,1,7.0,0,
dumbbell,20,optimal,10,5,random,1,7.0,0,
dumbbell,20,optimal,10,5,random,1,24.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,8.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,7.0,0,
dumbbell,20,optimal,10,5,random,1,7.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,9.0,0,
dumbbell,20,optimal,10,5,random,1,28.0,0,
dumbbell,20,optimal,10,5,random,1,8.0,0,
dumbbell,20,optimal,10,5,random,1,28.0,0,
dumbbell,20,optimal,10,5,random,1,28.0,0,
dumbbell,20,optimal,10,5,random,1,28.0,0,
dumbbell,20,optimal,10,5,random,1,7.0,0,
dumbbell,20,optimal,10,5,random,1,28.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,17.0,0,
dumbbell,20,optimal,10,5,random,1,17.0,0,
dumbbell,20,optimal,10,5,random,1,7.0,0,
dumbbell,20,optimal,10,5,random,1,7.0,0,
dumbbell,20,optimal,10,5,random,1,8.0,0,
dumbbell,20,optimal,10,5,random,1,8.0,0,
dumbbell,20,optimal,10,5,random,1,25.0,0,
dumbbell,20,optimal,10,5,random,1,17.0,0,
dumbbell,20,optimal,10,5,random,1,28.0,0,
dumbbell,20,optimal,10,5,random,1,28.0,0,
dumbbell,20,optimal,10,5,random,1,7.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,8.0,0,
dumbbell,20,optimal,10,5,random,1,7.0,0,
dumbbell,20,optimal,10,5,random,1,18.0,0,
dumbbell,20,optimal,10,5,random,1,28.0,0,
dumbbell,20,optimal,10,5,random,1,28.0,0,
dumbbell,20,optimal,10,5,random,1,8.0,0,
dumbbell,20,optimal,10,5,random,1,7.0,0,
dumbbell,20,optimal,10,5,random,1,8.0,0,
dumbbell,20,optimal,10,5,random,1,28.0,0,
dumbbell,20,optimal,10,5,random,1,8.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,25.0,0,
dumbbell,20,optimal,10,5,random,1,7.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,30.0,0,
dumbbell,20,optimal,10,5,random,1,8.0,0,
dumbbell,20,optimal,10,5,random,1,28.0,0,
dumbbell,20,optimal,10,5,random,1,7.0,0,
dumbbell,20,optimal,10,5,random,1,9.0,0,
dumbbell,20,optimal,10,5,random,1,28.0,0,
dumbbell,20,optimal,10,5,random,1,17.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,7.0,0,
dumbbell,20,optimal,10,5,random,1,28.0,0,
dumbbell,20,optimal,10,5,random,1,28.0,0,
dumbbell,20,optimal,10,5,random,1,8.0,0,
dumbbell,20,optimal,10,5,random,1,28.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,8.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,29.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,7.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,7.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,9.0,0,
dumbbell,20,optimal,10,5,random,1,18.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,17.0,0,
dumbbell,20,optimal,10,5,random,1,17.0,0,
dumbbell,20,optimal,10,5,random,1,17.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,28.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,28.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,20,optimal,10,5,random,1,8.0,0,
dumbbell,20,optimal,10,5,random,1,27.0,0,
dumbbell,22,optimal,10,5,random,1,17.0,0,
dumbbell,22,optimal,10,5,random,1,7.0,0,
dumbbell,22,optimal,10,5,random,1,8.0,0,
dumbbell,22,optimal,10,5,random,1,28.0,0,
dumbbell,22,optimal,10,5,random,1,18.0,0,
dumbbell,22,optimal,10,5,random,1,27.0,0,
dumbbell,22,optimal,10,5,random,1,27.0,0,
dumbbell,22,optimal,10,5,random,1,7.0,0,
dumbbell,22,optimal,10,5,random,1,9.0,0,
dumbbell,22,optimal,10,5,random,1,27.0,0,
dumbbell,22,optimal,10,5,random,1,7.0,0,
dumbbell,22,optimal,10,5,random,1,27.0,0,
dumbbell,22,optimal,10,5,random,1,27.0,0,
dumbbell,22,optimal,10,5,random,1,15.0,0,
dumbbell,22,optimal,10,5,random,1,7.0,0,
dumbbell,22,optimal,10,5,random,1,27.0,0,
dumbbell,22,optimal,10,5,random,1,27.0,0,
dumbbell,22,optimal,10,5,random,1,8.0,0,
dumbbell,22,optimal,10,5,random,1,8.0,0,
dumbbell,22,optimal,10,5,random,1,27.0,0,
dumbbell,22,optimal,10,5,random,1,7.0,0,
dumbbell,22,optimal,10,5,random,1,27.0,0,
dumbbell,22,optimal,10,5,random,1,7.0,0,
dumbbell,22,optimal,10,5,random,1,27.0,0,
dumbbell,22,optimal,10,5,random,1,27.0,0,
dumbbell,22,optimal,10,5,random,1,27.0,0,
dumbbell,22,optimal,10,5,random,1,7.0,0,
dumbbell,22,optimal,10,5,random,1,27.0,0,
dumbbell,22,optimal,10,5,random,1,27.0,0,
dumbbell,22,optimal,10,5,random,1,27.0,0,
